name,pic_url,birth,season,team,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2011,삼성,0.278,128,476,406,53,113,16,4,2,143,47,29,7,47,7,61,7,0.352,0.362,22
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2012,삼성,0.274,129,489,419,64,115,18,4,2,147,36,25,11,41,7,56,8,0.351,0.345,14
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2013,삼성,0.298,115,422,372,57,111,17,3,7,155,44,14,5,30,5,44,7,0.417,0.354,16
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2014,삼성,0.288,128,493,427,74,123,20,8,5,174,63,53,6,41,7,77,7,0.407,0.354,14
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2015,삼성,0.278,132,518,449,67,125,30,4,8,187,63,26,5,43,6,56,9,0.416,0.345,18
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2016,삼성,0.271,105,401,358,56,97,13,0,3,119,38,6,4,23,8,39,9,0.332,0.326,15
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2017,삼성,0.264,42,154,144,17,38,7,0,3,54,13,1,1,5,1,26,4,0.375,0.291,7
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2018,삼성,0.263,122,499,453,63,119,13,1,10,164,50,12,9,27,8,91,11,0.362,0.314,16
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2019,삼성,0.271,129,543,468,76,127,20,2,5,166,38,21,3,50,15,67,14,0.355,0.358,10
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2020,삼성,0.304,120,471,404,71,123,18,3,5,162,47,10,3,55,8,55,16,0.401,0.397,7
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2021,삼성,0.235,132,496,429,46,101,17,1,3,129,42,4,2,52,3,51,14,0.301,0.320,12
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2022,삼성,0.251,72,260,235,30,59,11,0,2,76,29,2,1,18,1,44,6,0.323,0.305,9
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2023,KT,0.271,129,512,443,58,120,19,1,3,150,56,5,6,55,3,68,9,0.339,0.353,6
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2024,KT,0.276,113,420,369,60,102,18,4,4,140,45,3,2,37,6,59,12,0.379,0.351,14
김상수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79402.jpg,1990,2025,KT,0.217,19,74,60,7,13,3,0,1,19,3,1,0,14,0,6,1,0.317,0.365,2
나이트,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79430.jpg,1975,2012,넥센,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
정인욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79440.jpg,1990,2015,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
정인욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79440.jpg,1990,2018,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
이우선,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79442.jpg,1983,2011,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
이우선,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79442.jpg,1983,2013,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박민규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79448.jpg,1990,2009,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2009,삼성,0.143,6,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0.143,0.143,0
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2010,삼성,0.271,100,263,221,39,60,10,1,7,93,36,1,4,25,4,40,4,0.421,0.350,1
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2011,삼성,0.192,24,28,26,4,5,1,0,0,6,3,0,0,1,0,6,0,0.231,0.222,0
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2014,NC,0.232,47,79,69,9,16,4,0,0,20,7,2,0,7,1,9,2,0.290,0.304,0
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2015,KT,0.259,66,278,239,34,62,11,1,5,90,29,3,3,33,3,26,3,0.377,0.355,2
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2016,KT,0.304,96,344,306,45,93,11,2,5,123,36,1,0,28,0,32,5,0.402,0.358,3
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2017,KT,0.354,81,213,195,24,69,13,0,2,88,16,0,1,9,5,24,5,0.451,0.395,1
오정복,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79453.jpg,1986,2018,KT,0.000,5,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2009,삼성,0.214,23,28,28,2,6,0,0,0,6,4,0,0,0,0,9,0,0.214,0.214,0
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2012,삼성,0.304,54,145,135,10,41,3,0,0,44,13,0,0,4,4,16,4,0.326,0.343,4
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2013,삼성,0.239,113,294,268,27,64,4,1,0,70,18,4,0,14,1,38,6,0.261,0.278,6
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2014,삼성,0.278,99,299,266,37,74,10,3,3,99,32,3,3,14,2,33,5,0.372,0.315,6
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2015,삼성,0.305,124,400,361,36,110,10,1,1,125,55,1,2,14,4,32,10,0.346,0.333,7
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2016,삼성,0.297,129,419,390,36,116,12,0,7,149,50,3,2,12,7,32,13,0.382,0.328,10
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2017,삼성,0.238,105,336,302,31,72,10,2,0,86,26,4,3,20,5,40,16,0.285,0.294,6
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2018,삼성,0.343,90,203,178,31,61,10,0,2,77,19,0,0,15,4,27,3,0.433,0.406,4
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2019,키움,0.282,106,331,308,40,87,5,1,1,97,39,5,1,15,1,28,14,0.315,0.317,3
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2020,키움,0.309,101,289,262,22,81,10,2,0,95,36,1,1,19,4,28,8,0.363,0.364,4
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2021,키움,0.275,108,258,233,29,64,5,1,0,71,31,3,1,19,1,17,10,0.305,0.328,3
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2022,키움,0.267,137,450,420,38,112,13,4,2,139,37,1,1,20,2,44,16,0.331,0.303,11
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2023,키움,0.249,81,237,217,23,54,8,1,0,64,8,1,1,12,1,39,2,0.295,0.291,4
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2024,SSG,0.279,123,432,398,45,111,11,1,5,139,50,8,1,18,7,35,10,0.349,0.320,7
이지영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79456.jpg,1986,2025,SSG,0.231,21,73,65,6,15,3,1,1,23,4,1,1,4,1,6,2,0.354,0.282,1
정형식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79459.jpg,1991,2009,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
정형식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79459.jpg,1991,2010,삼성,0.000,7,3,2,3,0,0,0,0,0,0,0,1,1,0,2,0,0.000,0.333,0
정형식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79459.jpg,1991,2011,삼성,0.230,52,88,74,9,17,3,0,1,23,5,4,3,12,0,15,0,0.311,0.337,0
정형식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79459.jpg,1991,2012,삼성,0.237,118,325,274,44,65,11,3,4,94,19,22,4,30,6,48,5,0.343,0.323,1
정형식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79459.jpg,1991,2013,삼성,0.273,120,334,278,49,76,20,5,3,115,43,7,9,31,12,58,4,0.414,0.370,3
정형식,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79459.jpg,1991,2014,삼성,0.170,52,121,106,9,18,2,0,1,23,6,4,2,12,1,24,2,0.217,0.258,1
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2010,삼성,0.292,11,26,24,5,7,2,0,0,9,3,1,0,2,0,6,1,0.375,0.346,0
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2011,삼성,0.294,99,384,340,51,100,15,0,2,121,24,33,8,29,9,47,9,0.356,0.363,0
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2012,삼성,0.245,122,479,412,64,101,15,2,2,126,34,27,6,48,9,69,4,0.306,0.335,3
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2013,삼성,0.295,113,476,393,66,116,16,4,2,146,38,23,10,52,20,62,9,0.372,0.402,3
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2015,삼성,0.375,4,18,16,2,6,0,0,0,6,2,1,0,2,0,4,2,0.375,0.444,0
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2016,삼성,0.266,93,381,323,53,86,17,0,4,115,22,5,8,51,5,42,10,0.356,0.374,0
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2017,삼성,0.303,92,244,218,39,66,11,1,6,97,26,1,0,19,3,44,5,0.445,0.365,3
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2018,삼성,0.245,69,168,147,15,36,6,0,0,42,13,1,0,16,3,35,2,0.286,0.331,1
배영섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79465.jpg,1986,2019,SK,0.225,30,80,71,5,16,1,0,0,17,7,2,0,6,2,15,0,0.239,0.300,0
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2009,롯데,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2010,롯데,0.111,7,10,9,0,1,1,0,0,2,3,0,0,1,0,3,0,0.222,0.200,1
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2011,롯데,0.236,58,64,55,11,13,2,0,0,15,5,0,3,5,0,21,1,0.273,0.300,3
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2012,롯데,0.250,2,4,4,0,1,0,0,0,1,1,1,0,0,0,1,0,0.250,0.250,2
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2013,롯데,-,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2014,두산,0.000,5,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2015,두산,0.125,32,18,16,6,2,0,0,1,5,2,0,1,2,0,5,0,0.313,0.222,1
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2018,두산,0.286,21,15,14,5,4,0,1,0,6,1,0,0,1,0,5,1,0.429,0.333,1
양종민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79530.jpg,1990,2019,LG,0.136,18,49,44,1,6,2,0,0,8,5,0,0,2,0,15,3,0.182,0.170,4
오장훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79544.jpg,1984,2009,롯데,0.500,3,6,6,1,3,1,0,0,4,1,0,1,0,0,2,0,0.667,0.500,0
오장훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79544.jpg,1984,2012,두산,0.111,10,19,18,0,2,1,0,0,3,0,0,0,1,0,6,2,0.167,0.158,0
오장훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79544.jpg,1984,2014,두산,0.200,1,5,5,0,1,0,0,0,1,0,0,0,0,0,3,1,0.200,0.200,1
진명호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79545.jpg,1989,2011,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
진명호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79545.jpg,1989,2018,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
진명호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79545.jpg,1989,2020,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
권영준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79565.jpg,1986,2012,롯데,0.231,11,14,13,2,3,0,0,0,3,0,0,0,0,1,6,0,0.231,0.286,0
애킨스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79596.jpg,1977,2009,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
손정훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79604.jpg,1986,2009,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2009,KIA,0.235,123,415,371,53,87,13,4,14,150,38,8,5,32,2,103,10,0.404,0.297,11
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2010,KIA,0.291,133,537,461,79,134,21,3,8,185,50,18,5,49,7,96,12,0.401,0.365,9
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2011,KIA,0.315,115,433,378,54,119,21,4,5,163,46,9,4,33,3,55,13,0.431,0.373,9
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2012,KIA,0.288,132,558,489,60,141,31,2,3,185,64,20,3,42,6,74,12,0.378,0.347,11
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2013,KIA,0.249,118,484,414,56,103,15,0,3,127,39,16,1,52,6,74,13,0.307,0.338,8
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2014,KIA,0.339,126,479,434,65,147,31,2,18,236,88,19,6,33,6,65,11,0.544,0.390,9
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2016,KIA,0.222,10,43,36,3,8,2,0,0,10,1,0,0,5,0,8,2,0.278,0.310,0
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2017,KIA,0.316,132,545,487,95,154,29,2,21,250,93,7,0,43,4,70,19,0.513,0.373,13
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2018,KIA,0.342,130,549,494,88,169,38,1,23,278,118,5,1,36,10,57,13,0.563,0.392,8
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2019,KIA,0.315,105,408,362,45,114,18,1,5,149,49,4,2,40,1,37,9,0.412,0.380,11
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2020,롯데,0.286,124,460,412,49,118,28,0,8,170,54,14,3,35,7,47,11,0.413,0.351,14
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2021,롯데,0.306,119,490,421,58,129,30,2,10,193,82,3,6,52,3,58,10,0.458,0.379,10
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2022,롯데,0.284,132,562,493,71,140,27,3,14,215,58,7,2,51,5,52,13,0.436,0.354,12
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2023,롯데,0.292,121,494,425,57,124,20,1,8,170,63,3,3,49,10,53,14,0.400,0.374,4
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2024,한화,0.300,128,533,473,64,142,21,0,13,202,66,3,2,49,6,70,10,0.427,0.370,6
안치홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79608.jpg,1990,2025,한화,0.098,16,56,51,0,5,0,0,0,5,5,1,0,5,0,13,1,0.098,0.179,1
정용운,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79617.jpg,1990,2016,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
정성철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79621.jpg,1990,2009,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
장태성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79642.jpg,1986,2010,KIA,1.000,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1.000,1.000,0
로페즈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79644.jpg,1975,2011,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
윤효섭,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79653.jpg,1990,2010,KIA,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
박상혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79657.jpg,1990,2013,NC,0.133,8,15,15,0,2,0,0,0,2,0,0,0,0,0,5,0,0.133,0.133,0
김강석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79704.jpg,1985,2009,한화,0.200,3,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0.200,0.200,0
김강석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79704.jpg,1985,2010,한화,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2009,한화,0.143,20,32,28,3,4,2,0,0,6,1,0,0,1,3,12,2,0.214,0.250,1
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2010,한화,0.000,11,19,17,0,0,0,0,0,0,0,0,0,2,0,7,1,0.000,0.105,1
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2011,한화,0.143,37,59,49,5,7,3,0,2,16,6,0,0,5,3,19,2,0.327,0.259,0
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2014,한화,0.236,59,162,140,21,33,8,1,6,61,18,0,0,14,4,45,4,0.436,0.321,4
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2015,한화,0.209,83,268,225,36,47,10,2,16,109,35,2,4,28,10,58,4,0.484,0.321,7
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2016,한화,0.200,28,58,45,12,9,0,0,1,12,8,0,0,9,2,17,1,0.267,0.345,1
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2017,한화,0.235,54,103,85,10,20,4,0,3,33,13,0,0,13,2,24,3,0.388,0.343,1
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2018,한화,0.259,58,102,85,15,22,5,0,4,39,17,1,0,11,3,26,3,0.459,0.364,0
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2019,한화,0.231,58,117,104,7,24,4,0,3,37,18,2,1,11,0,24,1,0.356,0.302,2
김회성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79705.jpg,1985,2020,한화,0.167,15,25,18,1,3,1,0,0,4,1,0,0,3,1,6,2,0.222,0.304,2
강병수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79720.jpg,1984,2009,한화,0.000,16,13,11,3,0,0,0,0,0,0,0,0,2,0,7,0,0.000,0.154,0
디아즈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79725.jpg,1981,2009,한화,0.266,62,229,207,37,55,15,0,15,115,39,2,1,17,2,76,11,0.556,0.323,3
허유강,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79746.jpg,1986,2010,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
황재규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79758.jpg,1986,2010,한화,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박성호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79760.jpg,1986,2010,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박성호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79760.jpg,1986,2011,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박성호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79760.jpg,1986,2014,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박성호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79760.jpg,1986,2015,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
장민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79764.jpg,1990,2011,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
장민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79764.jpg,1990,2016,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
장민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79764.jpg,1990,2018,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
장민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79764.jpg,1990,2021,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
장민재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79764.jpg,1990,2024,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김동호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79791.jpg,1985,2017,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
하지호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79804.jpg,1984,2009,SK,0.500,2,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0.500,0.500,0
하지호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79804.jpg,1984,2010,SK,0.000,9,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0
박현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79817.jpg,1986,2010,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79817.jpg,1986,2011,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
여건욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79825.jpg,1986,2014,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
여건욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79825.jpg,1986,2019,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김태훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/79847.jpg,1990,2012,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
