name,pic_url,birth,season,team,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E
최정용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65464.jpg,1996,2023,KIA,0.167,56,41,36,17,6,1,0,0,7,1,4,0,2,0,9,0,0.194,0.211,1
최정용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65464.jpg,1996,2024,KIA,0.182,6,12,11,0,2,0,0,0,2,1,0,0,1,0,4,1,0.182,0.250,1
최정용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65464.jpg,1996,2025,KIA,0.167,4,6,6,0,1,0,0,0,1,0,0,0,0,0,2,1,0.167,0.167,0
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2018,롯데,0.364,27,77,66,18,24,7,0,3,40,13,3,0,9,1,24,1,0.606,0.442,1
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2019,롯데,0.098,29,55,51,2,5,1,0,0,6,0,0,0,3,0,22,0,0.118,0.148,2
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2020,키움,0.237,119,402,359,46,85,13,3,8,128,48,7,0,37,2,100,7,0.357,0.310,9
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2021,키움,0.187,115,261,214,35,40,8,0,6,66,31,3,1,33,9,83,0,0.308,0.319,9
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2022,키움,0.203,115,231,197,14,40,7,0,5,62,21,0,0,17,7,68,5,0.315,0.288,6
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2023,키움,0.145,41,75,62,6,9,3,0,1,15,6,0,0,10,1,28,0,0.242,0.274,2
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2024,삼성,0.225,58,128,111,17,25,5,0,5,45,14,0,1,14,1,42,3,0.405,0.313,3
전병우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65586.jpg,1992,2025,삼성,0.217,16,29,23,3,5,0,0,1,8,3,0,0,6,0,10,1,0.348,0.379,0
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2015,KIA,0.218,103,283,257,31,56,10,2,1,73,21,11,2,15,5,83,2,0.284,0.274,2
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2016,KIA,0.267,124,514,453,72,121,18,3,8,169,41,19,10,36,10,104,7,0.373,0.333,3
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2017,KIA,0.267,98,105,90,31,24,6,1,1,35,11,3,2,9,2,23,0,0.389,0.343,0
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2020,KIA,0.232,89,159,138,36,32,5,2,4,53,16,3,3,14,3,55,2,0.384,0.314,2
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2021,KIA,0.208,62,154,130,16,27,2,0,4,41,15,4,1,16,6,44,2,0.315,0.322,0
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2022,KIA,0.273,54,88,77,21,21,1,1,1,27,8,2,1,7,0,22,4,0.351,0.333,3
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2023,KIA,0.179,76,107,95,16,17,7,0,0,24,6,1,0,8,1,38,1,0.253,0.250,1
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2024,KIA,0.136,64,67,59,12,8,2,0,1,13,4,3,2,8,0,25,1,0.220,0.239,2
김호령,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65653.jpg,1992,2025,KIA,0.000,3,7,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0.000,0.400,0
이도윤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65703.jpg,1996,2018,한화,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
이도윤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65703.jpg,1996,2020,한화,0.208,14,25,24,3,5,1,0,0,6,1,0,0,1,0,6,0,0.250,0.240,0
이도윤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65703.jpg,1996,2021,한화,0.175,56,68,63,5,11,0,0,0,11,2,1,2,4,0,18,1,0.175,0.224,4
이도윤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65703.jpg,1996,2022,한화,0.159,80,126,113,9,18,7,0,1,28,8,3,2,8,0,30,1,0.248,0.213,6
이도윤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65703.jpg,1996,2023,한화,0.252,106,346,309,36,78,13,2,1,98,13,11,3,18,4,55,6,0.317,0.302,8
이도윤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65703.jpg,1996,2024,한화,0.277,134,374,336,49,93,10,3,1,112,46,6,4,26,3,56,5,0.333,0.332,15
이도윤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65703.jpg,1996,2025,한화,0.206,29,72,63,7,13,3,2,0,20,13,0,0,4,1,12,2,0.317,0.261,2
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2016,넥센,0.429,10,15,14,4,6,0,0,1,9,4,0,0,0,0,3,0,0.643,0.400,2
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2017,넥센,0.252,67,142,135,18,34,8,0,3,51,19,0,0,6,1,33,3,0.378,0.289,4
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2019,키움,0.273,4,11,11,1,3,1,0,0,4,3,0,0,0,0,2,2,0.364,0.273,0
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2020,키움,0.275,73,235,207,25,57,13,0,8,94,31,1,0,17,3,65,6,0.454,0.335,6
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2021,키움,0.241,97,279,232,24,56,13,1,6,89,35,1,1,34,9,73,2,0.384,0.357,4
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2022,키움,0.226,45,135,115,17,26,5,1,1,36,11,0,2,13,4,38,2,0.313,0.326,1
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2023,키움,0.188,29,74,64,2,12,3,0,0,15,9,0,0,6,2,20,1,0.234,0.270,2
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2024,키움,0.125,12,38,32,2,4,0,0,0,4,2,0,0,4,1,15,1,0.125,0.243,0
김웅빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65898.jpg,1996,2025,키움,0.125,6,21,16,1,2,0,0,0,2,0,0,0,5,0,2,1,0.125,0.333,0
최승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65905.jpg,1996,2019,NC,0.444,24,10,9,5,4,1,0,0,5,1,6,2,1,0,2,0,0.556,0.500,0
최승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65905.jpg,1996,2021,NC,0.226,48,34,31,8,7,1,0,0,8,1,4,3,1,0,7,0,0.258,0.250,0
최승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65905.jpg,1996,2022,NC,0.324,44,34,34,19,11,0,0,0,11,3,6,3,0,0,7,1,0.324,0.324,1
최승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65905.jpg,1996,2023,LG,0.071,38,15,14,10,1,0,0,0,1,1,8,3,1,0,4,1,0.071,0.133,0
최승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65905.jpg,1996,2024,LG,0.077,57,16,13,20,1,0,0,0,1,1,11,7,2,0,3,0,0.077,0.200,0
최승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65905.jpg,1996,2025,LG,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
류진욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65949.jpg,1996,2021,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
류진욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65949.jpg,1996,2022,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
류진욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65949.jpg,1996,2023,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
류진욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65949.jpg,1996,2024,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
류진욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65949.jpg,1996,2025,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2016,LG,0.000,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.200,0
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2018,LG,0.167,12,25,18,1,3,2,0,0,5,0,0,1,7,0,8,0,0.278,0.400,0
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2019,LG,0.250,23,26,24,3,6,2,0,0,8,0,3,0,1,1,12,1,0.333,0.308,0
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2020,LG,0.279,135,507,408,87,114,29,6,5,170,39,11,5,83,10,87,8,0.417,0.411,2
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2021,LG,0.328,144,651,524,103,172,26,2,4,214,52,23,8,109,16,95,6,0.408,0.456,2
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2022,LG,0.286,118,525,437,76,125,19,4,1,155,51,13,4,59,19,75,11,0.355,0.390,1
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2023,LG,0.332,141,643,524,109,174,35,2,1,216,65,23,23,88,22,83,6,0.412,0.444,2
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2024,LG,0.336,139,637,524,96,176,18,3,5,215,73,10,11,96,12,93,8,0.410,0.447,10
홍창기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66108.jpg,1993,2025,LG,0.269,38,169,134,24,36,3,0,1,42,15,2,0,24,6,35,4,0.313,0.395,0
김기연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66112.jpg,1997,2018,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김기연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66112.jpg,1997,2022,LG,0.222,12,9,9,0,2,0,0,0,2,1,0,0,0,0,3,0,0.222,0.222,0
김기연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66112.jpg,1997,2023,LG,0.118,28,40,34,3,4,0,0,0,4,2,1,0,5,0,10,0,0.118,0.231,4
김기연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66112.jpg,1997,2024,두산,0.278,95,283,252,31,70,10,0,5,95,31,0,2,22,2,47,5,0.377,0.337,2
김기연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66112.jpg,1997,2025,두산,0.305,28,68,59,7,18,3,0,1,24,11,0,0,6,0,14,0,0.407,0.364,1
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2016,두산,0.276,66,29,29,16,8,0,0,0,8,3,2,3,0,0,6,0,0.276,0.276,1
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2017,두산,0.277,80,52,47,17,13,2,0,0,15,2,3,2,4,1,12,0,0.319,0.346,1
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2018,두산,0.279,119,198,183,35,51,6,4,1,68,17,9,0,9,0,33,4,0.372,0.311,1
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2020,두산,0.263,44,40,38,12,10,0,0,0,10,4,3,2,2,0,6,0,0.263,0.300,1
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2021,두산,0.286,115,104,84,34,24,2,1,1,31,8,21,4,16,3,26,1,0.369,0.417,1
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2022,두산,0.235,117,134,119,36,28,4,1,1,37,9,22,7,10,1,31,4,0.311,0.295,0
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2023,두산,0.219,126,249,219,41,48,2,1,1,55,17,26,6,23,2,38,2,0.251,0.298,2
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2024,두산,0.265,130,382,328,60,87,5,2,0,96,30,64,8,33,3,53,2,0.293,0.334,1
조수행,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66209.jpg,1993,2025,두산,0.171,29,48,41,8,7,0,0,0,7,3,11,1,4,0,12,0,0.171,0.244,0
안주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66406.jpg,1993,2017,삼성,0.300,10,10,10,0,3,1,0,0,4,2,1,1,0,0,1,0,0.400,0.300,3
안주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66406.jpg,1993,2018,삼성,0.250,15,8,8,2,2,0,0,0,2,1,0,0,0,0,3,0,0.250,0.250,1
안주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66406.jpg,1993,2021,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
안주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66406.jpg,1993,2022,삼성,0.150,18,23,20,2,3,0,0,0,3,2,0,0,1,0,6,0,0.150,0.182,0
안주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66406.jpg,1993,2023,삼성,0.241,53,91,79,12,19,2,0,1,24,10,0,0,10,0,20,3,0.304,0.322,2
안주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66406.jpg,1993,2024,삼성,0.218,82,166,142,24,31,2,0,0,33,8,4,2,11,1,39,3,0.232,0.279,3
안주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66406.jpg,1993,2025,삼성,0.214,6,15,14,1,3,0,0,0,3,0,0,1,1,0,4,1,0.214,0.267,1
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2016,삼성,0.250,6,6,4,2,1,0,0,0,1,0,0,0,0,0,3,0,0.250,0.250,0
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2017,삼성,0.118,15,20,17,4,2,0,0,0,2,0,0,0,1,1,9,0,0.118,0.211,0
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2019,삼성,0.256,16,46,43,3,11,2,0,2,19,7,1,1,2,1,16,1,0.442,0.304,3
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2020,삼성,0.181,98,245,216,25,39,7,1,10,78,30,3,1,18,5,64,7,0.361,0.257,8
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2022,삼성,0.074,13,34,27,5,2,0,0,0,2,1,0,0,5,2,8,1,0.074,0.265,0
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2023,삼성,0.207,109,162,145,23,30,10,1,1,45,18,4,3,8,3,42,4,0.310,0.259,3
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2024,삼성,0.242,122,355,302,56,73,10,1,22,151,57,9,2,31,15,109,5,0.500,0.339,6
이성규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66409.jpg,1993,2025,삼성,0.167,8,26,24,1,4,0,0,1,7,1,1,0,1,0,12,0,0.292,0.200,0
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2016,KIA,0.458,14,25,24,5,11,1,0,1,15,4,1,1,0,0,3,0,0.625,0.458,2
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2017,KIA,0.308,72,174,156,27,48,15,0,3,72,27,3,2,10,2,20,2,0.462,0.351,6
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2018,KIA,0.272,101,331,302,46,82,14,1,4,110,32,10,4,20,4,58,4,0.364,0.324,14
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2019,KIA,0.198,90,255,232,33,46,11,3,1,66,18,8,4,16,4,51,4,0.284,0.261,6
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2020,KIA,0.326,123,412,359,72,117,16,6,2,151,35,14,3,33,6,35,1,0.421,0.387,4
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2021,KIA,0.295,143,668,589,82,174,21,6,4,219,44,40,13,61,11,68,7,0.372,0.370,7
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2023,KIA,0.255,67,274,239,37,61,11,2,1,79,23,13,5,31,0,39,5,0.331,0.341,8
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2024,KIA,0.292,136,508,438,75,128,23,3,9,184,56,21,9,50,8,66,6,0.420,0.371,4
최원준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66606.jpg,1997,2025,KIA,0.210,32,114,105,11,22,2,0,2,30,9,5,0,8,1,22,0,0.286,0.272,1
김규성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66614.jpg,1997,2020,KIA,0.178,103,182,157,21,28,2,1,3,41,11,2,1,13,1,40,1,0.261,0.246,6
김규성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66614.jpg,1997,2021,KIA,0.139,54,41,36,8,5,1,0,0,6,2,0,1,5,0,17,0,0.167,0.244,4
김규성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66614.jpg,1997,2022,KIA,0.180,70,52,50,14,9,0,1,1,14,4,0,0,1,0,12,0,0.280,0.196,2
김규성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66614.jpg,1997,2023,KIA,0.234,99,177,158,29,37,6,1,2,51,11,6,2,13,1,43,2,0.323,0.297,8
김규성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66614.jpg,1997,2024,KIA,0.250,27,15,12,5,3,1,0,0,4,2,1,0,2,0,4,0,0.333,0.357,3
김규성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66614.jpg,1997,2025,KIA,0.228,34,64,57,8,13,1,0,0,14,6,2,0,5,0,19,0,0.246,0.290,3
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2016,KIA,0.138,17,33,29,4,4,0,0,0,4,2,1,1,3,0,10,1,0.138,0.219,1
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2017,KIA,0.400,18,8,5,3,2,0,0,0,2,0,0,1,1,2,1,0,0.400,0.625,1
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2019,KIA,0.133,11,15,15,1,2,0,0,0,2,2,0,0,0,0,4,0,0.133,0.133,0
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2020,KIA,0.227,32,27,22,4,5,1,0,0,6,5,1,0,5,0,9,1,0.273,0.370,1
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2021,KIA,0.200,17,47,40,8,8,2,1,2,18,5,1,0,3,4,22,0,0.450,0.319,0
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2022,한화,0.200,70,240,220,27,44,12,1,8,82,31,2,2,17,0,90,4,0.373,0.254,2
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2023,한화,0.249,121,422,358,57,89,22,0,10,141,50,5,0,53,2,127,4,0.394,0.344,5
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2024,한화,0.204,42,103,93,20,19,6,0,1,28,13,0,1,8,2,27,3,0.301,0.282,1
이진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66657.jpg,1997,2025,한화,0.310,32,105,87,19,27,8,0,4,47,13,1,1,14,2,25,1,0.540,0.410,0
신범수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66662.jpg,1998,2018,KIA,0.160,19,26,25,0,4,2,1,0,8,4,0,0,0,0,7,1,0.320,0.154,0
신범수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66662.jpg,1998,2019,KIA,0.211,39,65,57,4,12,5,0,2,23,7,0,0,7,1,14,1,0.404,0.308,1
신범수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66662.jpg,1998,2022,KIA,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
신범수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66662.jpg,1998,2023,KIA,0.170,36,100,88,7,15,3,0,2,24,10,0,0,7,2,19,3,0.273,0.245,0
신범수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66662.jpg,1998,2024,SSG,0.222,11,29,27,4,6,3,0,0,9,2,0,0,1,1,5,0,0.333,0.276,0
신범수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66662.jpg,1998,2025,SSG,0.182,13,14,11,0,2,0,0,0,2,2,0,0,2,1,1,0,0.182,0.357,0
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2017,한화,0.048,12,22,21,1,1,0,0,1,4,2,0,0,1,0,11,0,0.190,0.091,2
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2018,한화,0.192,24,30,26,7,5,1,0,0,6,2,0,1,3,0,8,0,0.231,0.276,2
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2019,한화,0.250,9,6,4,0,1,1,0,0,2,0,0,0,2,0,2,0,0.500,0.500,1
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2021,한화,0.301,53,220,176,29,53,12,0,3,74,34,5,3,34,5,44,4,0.420,0.418,7
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2022,한화,0.240,119,464,404,46,97,18,0,7,136,53,3,2,48,5,106,9,0.337,0.325,14
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2023,한화,0.261,91,280,245,25,64,13,0,4,89,25,5,1,27,3,59,3,0.363,0.337,3
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2024,한화,0.291,126,472,413,59,120,24,0,12,180,61,5,2,45,4,89,9,0.436,0.363,9
김태연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66704.jpg,1997,2025,한화,0.243,35,122,111,14,27,3,0,1,33,8,2,1,6,3,29,2,0.297,0.300,1
장진혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66706.jpg,1993,2018,한화,0.214,50,48,42,9,9,4,1,0,15,2,1,2,4,2,11,0,0.357,0.313,0
장진혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66706.jpg,1993,2019,한화,0.254,113,349,315,42,80,16,5,1,109,24,13,5,26,5,74,4,0.346,0.320,3
장진혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66706.jpg,1993,2020,한화,0.156,19,37,32,2,5,0,1,0,7,1,2,1,5,0,6,0,0.219,0.270,0
장진혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66706.jpg,1993,2022,한화,0.233,41,132,116,11,27,2,0,2,35,17,2,1,12,0,28,1,0.302,0.298,4
장진혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66706.jpg,1993,2023,한화,0.222,68,178,162,24,36,5,1,0,43,12,5,4,15,0,41,3,0.265,0.287,1
장진혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66706.jpg,1993,2024,한화,0.263,99,327,289,56,76,16,0,9,119,44,14,6,29,3,72,6,0.412,0.335,1
장진혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/66706.jpg,1993,2025,KT,0.333,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.333,0.333,0
